id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
69,BP10028,Ramin,Gonystylus bancanus,Pohon Muda,icon/young_tree.svg,-,28,20,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2070374,101.9989754,23.85933774,6.42,Belum,-,-,Rely.es,10/5/2021 9:37,"50,000.00",397.98,-,Brown (1997),media/1633419499089.jpg,media/1633419527906.jpg,media/1633419593167.jpg,media/1633419606883.jpg,adopsipohonriau/69
70,BP10029,Balam,Palaquium hexandrum,Pohon Muda,icon/young_tree.svg,-,37,22,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2070739,101.9990422,36.18379799,6.42,Belum,-,-,Rely.es,10/5/2021 9:41,"50,000.00","1,946.84",-,Krisnawati et al. (2012),media/1633419773232.jpg,media/1633419800132.jpg,media/1633419827925.jpg,media/1633419850594.jpg,adopsipohonriau/70
71,BP10030,Arang-Arang,-,Pohon Dewasa,icon/mature_tree.svg,-,30,20,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2070254,101.9993006,33.04109928,6.4,Belum,-,-,Rely.es,10/5/2021 9:48,"200,000.00",397.98,-,Brown (1997),media/1633420133385.jpg,media/1633420164488.jpg,media/1633420193502.jpg,media/1633420206968.jpg,adopsipohonriau/71
72,BP10031,Balam,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,-,40,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2070348,101.9992415,19.86337919,6.4,Belum,-,-,Rely.es,10/5/2021 9:53,"200,000.00","2,568.07",-,Krisnawati et al. (2012),media/1633420410286.jpg,media/1633420440179.jpg,media/1633420470830.jpg,media/1633420499590.jpg,adopsipohonriau/72
73,BP10032,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,21,15,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2157607,101.9995560,-0.532283123,7.29,Belum,-,-,Mustakim,10/6/2021 5:30,"200,000.00",592.39,-,Krisnawati et al. (2012),media/1633491083450.jpg,media/1633491117667.jpg,media/1633491141903.jpg,media/1633491181200.jpg,adopsipohonriau/73
74,BP10033,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,33,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2157699,101.9994875,-1.536912849,7.29,Belum,-,-,Mustakim,10/6/2021 5:36,"50,000.00","1,920.47",-,Krisnawati et al. (2012),media/1633491387745.jpg,media/1633491423265.jpg,media/1633491449979.jpg,media/1633491481756.jpg,adopsipohonriau/74
75,BP10034,Jangkang,#N/A,Pohon Muda,icon/young_tree.svg,-,24,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2158653,101.9994654,0.548205754,7.3,Belum,-,-,Mustakim,10/6/2021 5:39,"50,000.00",592.5,-,Krisnawati et al. (2012),media/1633491637285.jpg,media/1633491663183.jpg,media/1633491683657.jpg,media/1633491742902.jpg,adopsipohonriau/75
76,BP10035,Ramin,Gonystylus bancanus,Pohon Muda,icon/young_tree.svg,-,36,30,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2157625,101.9995015,0.320279376,7.29,Belum,-,-,Mustakim,10/6/2021 5:42,"50,000.00","1,110.12",-,Brown (1997),media/1633491898605.jpg,media/1633491917440.jpg,media/1633491947769.jpg,media/1633491962266.jpg,adopsipohonriau/76
77,BP10036,Ramin,Gonystylus bancanus,Pohon Dewasa,icon/mature_tree.svg,-,35,20,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2159803,101.9994878,-0.168235192,7.31,Belum,-,-,Mustakim,10/6/2021 5:50,"200,000.00",397.98,-,Brown (1997),media/1633492114009.jpg,media/1633492299195.jpg,media/1633492338433.jpg,media/1633492361273.jpg,adopsipohonriau/77
78,BP20057,Tummu / Bakau Daun Lebar,-,Pohon Dewasa,icon/mature_tree.svg,-,22,19,Hutan,Mangrove,Rakun,1.4254938,102.3065671,8.185347711,0.55,Belum,-,-,Arapik,10/6/2021 7:58,"200,000.00",349.54,-,Brown (1997),media/1633499822815.jpg,media/1633499835069.jpg,media/1633499876739.jpg,media/1633499886945.jpg,adopsipohonriau/78
79,BP20059,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,25,21,Hutan,Mangrove,Rakun,1.4255702,102.3066696,-8.262862493,0.53,Belum,-,-,Arapik,10/6/2021 8:05,"200,000.00",0.72,-,Krisnawati et al. (2012),media/1633500253563.jpg,media/1633500266019.jpg,media/1633500284669.jpg,media/1633500314209.jpg,adopsipohonriau/79
80,BP20068,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,17,18,Hutan,Mangrove,Rakun,1.4257167,102.3065917,1.505494738,0.52,Belum,-,-,Arapik,10/6/2021 8:42,"200,000.00",304.85,-,Brown (1997),media/1633502407481.jpg,media/1633502421532.jpg,media/1633502481170.jpg,media/1633502554780.jpg,adopsipohonriau/80
81,BP20071,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,35,26,Hutan,Mangrove,Rakun,1.4257047,102.3066594,27.908097,0.52,Belum,-,-,Arapik,10/6/2021 8:50,"200,000.00",772.92,-,Brown (1997),media/1633502989296.jpg,media/1633503005884.jpg,media/1633503034715.jpg,media/1633503046039.jpg,adopsipohonriau/81
82,BP10037,Terentang,Campnosperma spp,Pohon Dewasa,icon/mature_tree.svg,-,36,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2160224,101.9995159,-3.863463367,7.32,Belum,-,-,Mustakim,10/6/2021 5:55,"200,000.00",699.91,-,Brown (1997),media/1633492599972.jpg,media/1633492714427.jpg,media/1633492734859.jpg,media/1633492783325.jpg,adopsipohonriau/82
83,BP20042,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,32,20,Hutan,Mangrove,Rakun,1.4252648,102.3071709,-2,0.55,Belum,-,-,Arapik,10/6/2021 5:05,"200,000.00",1.31,-,Krisnawati et al. (2012),media/1633489360004.jpg,media/1633489377960.jpg,media/1633489420843.jpg,media/1633489484047.jpg,adopsipohonriau/83
84,BP10039,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2158703,101.9994458,31.79673081,7.3,Belum,-,-,Mustakim,10/6/2021 6:08,"50,000.00","1,102.45",-,Krisnawati et al. (2012),media/1633493208597.jpg,media/1633493290612.jpg,media/1633493315190.jpg,media/1633493333445.jpg,adopsipohonriau/84
85,BP20043,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,30,Hutan,Mangrove,Rakun,1.4251021,102.3071177,-30,0.57,Belum,-,-,Arapik,10/6/2021 5:10,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1633489673577.jpg,media/1633489717720.jpg,media/1633489764559.jpg,media/1633489793868.jpg,adopsipohonriau/85
86,BP20076,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,22,Hutan,Mangrove,Rakun,1.4256247,102.3066061,13.88983493,0.53,Belum,-,-,Arapik,10/6/2021 9:18,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1633504574669.jpg,media/1633504589327.jpg,media/1633504625551.jpg,media/1633504660191.jpg,adopsipohonriau/86
87,BP20078,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,20,Hutan,Mangrove,Rakun,1.4254274,102.3064911,2.422264219,0.56,Belum,-,-,Arapik,10/6/2021 9:28,"200,000.00",0.87,-,Krisnawati et al. (2012),media/1633505191848.jpg,media/1633505215541.jpg,media/1633505255793.jpg,media/1633505282264.jpg,adopsipohonriau/87
88,BP20044,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,80,35,Hutan,Mangrove,Rakun,1.4255535,102.3071273,31,0.52,Belum,-,-,Arapik,10/6/2021 5:20,"200,000.00",11.82,-,Krisnawati et al. (2012),media/1633490165464.jpg,media/1633490238147.jpg,media/1633490294834.jpg,media/1633490359672.jpg,adopsipohonriau/88
89,BP10040,Terentang,Campnosperma spp,Pohon Muda,icon/young_tree.svg,-,48,20,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2159763,101.9995220,22.25119586,7.31,Belum,-,-,Mustakim,10/6/2021 6:12,"50,000.00",397.98,-,Brown (1997),media/1633493542277.jpg,media/1633493559974.jpg,media/1633493579441.jpg,media/1633493603353.jpg,adopsipohonriau/89
90,BP20081,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,29,23,Hutan,Mangrove,Rakun,1.4252611,102.3064852,-3.068192011,0.57,Belum,-,-,Arapik,10/6/2021 9:38,"200,000.00",1.03,-,Krisnawati et al. (2012),media/1633505786708.jpg,media/1633505801403.jpg,media/1633505840555.jpg,media/1633505879106.jpg,adopsipohonriau/90
91,BP20045,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,25,Hutan,Mangrove,Rakun,1.4252237,102.3070199,-22,0.56,Belum,-,-,Arapik,10/6/2021 5:25,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1633490558751.jpg,media/1633490582030.jpg,media/1633490662722.jpg,media/1633490722427.jpg,adopsipohonriau/91
92,BP20064,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,55,32,Hutan,Mangrove,Rakun,1.4256740,102.3066591,14.68619828,0.52,Belum,-,-,Arapik,10/6/2021 8:28,"200,000.00",4.81,-,Krisnawati et al. (2012),media/1633501260929.jpg,media/1633501280377.jpg,media/1633501323065.jpg,media/1633501387199.jpg,adopsipohonriau/92
93,BP20046,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,23,Hutan,Mangrove,Rakun,1.4254852,102.3069953,-29,0.53,Belum,-,-,Arapik,10/6/2021 5:34,"200,000.00",0.95,-,Krisnawati et al. (2012),media/1633491052727.jpg,media/1633491101168.jpg,media/1633491177608.jpg,media/1633491271878.jpg,adopsipohonriau/93
94,BP20047,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,23,Hutan,Mangrove,Rakun,1.4255518,102.3076409,-104,0.51,Belum,-,-,Arapik,10/6/2021 5:41,"200,000.00",0.87,-,Krisnawati et al. (2012),media/1633491372062.jpg,media/1633491416034.jpg,media/1633491453264.jpg,media/1633491668015.jpg,adopsipohonriau/94
95,BP20048,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,18,Hutan,Mangrove,Rakun,1.4254319,102.3068089,-26,0.54,Belum,-,-,Arapik,10/6/2021 5:48,"200,000.00",0.33,-,Krisnawati et al. (2012),media/1633491974265.jpg,media/1633491992045.jpg,media/1633492043365.jpg,media/1633492079261.jpg,adopsipohonriau/95
96,BP20049,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,55,30,Hutan,Mangrove,Rakun,1.4254721,102.3068521,-1,0.54,Belum,-,-,Arapik,10/6/2021 5:56,"200,000.00",4.81,-,Krisnawati et al. (2012),media/1633492360726.jpg,media/1633492420535.jpg,media/1633492519443.jpg,media/1633492564683.jpg,adopsipohonriau/96
97,BP10038,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,36,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2159360,101.9994486,31.06649921,7.31,Belum,-,-,Mustakim,10/6/2021 6:02,"50,000.00","2,275.99",-,Krisnawati et al. (2012),media/1633492930499.jpg,media/1633493018210.jpg,media/1633493036138.jpg,media/1633493067254.jpg,adopsipohonriau/97
98,BP20050,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,25,15,Hutan,Mangrove,Rakun,1.4254784,102.3067881,-13,0.54,Belum,-,-,Arapik,10/6/2021 6:00,"200,000.00",192.2,-,Brown (1997),media/1633492706667.jpg,media/1633492740791.jpg,media/1633492787905.jpg,media/1633492807487.jpg,adopsipohonriau/98
99,BP10041,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,47,23,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2160120,101.9995047,22.90997033,7.32,Belum,-,-,Mustakim,10/6/2021 6:16,"200,000.00","4,332.66",-,Krisnawati et al. (2012),media/1633493847342.jpg,media/1633493862390.jpg,media/1633493882918.jpg,media/1633493905066.jpg,adopsipohonriau/99
100,BP20051,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,15,15,Hutan,Mangrove,Rakun,1.4256406,102.3067480,-17,0.52,Belum,-,-,Arapik,10/6/2021 6:04,"200,000.00",0.21,-,Krisnawati et al. (2012),media/1633492961286.jpg,media/1633492987513.jpg,media/1633493034465.jpg,media/1633493063628.jpg,adopsipohonriau/100
101,BP20052,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,15,13,Hutan,Mangrove,Rakun,1.4253000,102.3063551,-20,0.57,Belum,-,-,Arapik,10/6/2021 6:09,"200,000.00",0.21,-,Krisnawati et al. (2012),media/1633493201368.jpg,media/1633493222428.jpg,media/1633493263501.jpg,media/1633493351908.jpg,adopsipohonriau/101
102,BP20053,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,17,Hutan,Mangrove,Rakun,1.4254830,102.3067382,-23,0.54,Belum,-,-,Arapik,10/6/2021 6:13,"200,000.00",0.33,-,Krisnawati et al. (2012),media/1633493464305.jpg,media/1633493488442.jpg,media/1633493576545.jpg,media/1633493621134.jpg,adopsipohonriau/102
103,BP20054,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,25,20,Hutan,Mangrove,Rakun,1.4254646,102.3067382,-4,0.54,Belum,-,-,Arapik,10/6/2021 6:23,"200,000.00",0.72,-,Krisnawati et al. (2012),media/1633493957032.jpg,media/1633494021570.jpg,media/1633494097425.jpg,media/1633494176709.jpg,adopsipohonriau/103
104,BP20055,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,23,Hutan,Mangrove,Rakun,1.4253480,102.3065856,-12,0.56,Belum,-,-,Arapik,10/6/2021 6:27,"200,000.00",2.97,-,Krisnawati et al. (2012),media/1633494294240.jpg,media/1633494334634.jpg,media/1633494391724.jpg,media/1633494441444.jpg,adopsipohonriau/104
105,BP20056,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,20,Hutan,Mangrove,Rakun,1.4255383,102.3067247,-2,0.53,Belum,-,-,Arapik,10/6/2021 7:54,"200,000.00",0.95,-,Krisnawati et al. (2012),media/1633499592262.jpg,media/1633499612615.jpg,media/1633499632452.jpg,media/1633499645918.jpg,adopsipohonriau/105
106,BP20058,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,19,Hutan,Mangrove,Rakun,1.4254601,102.3067632,1,0.54,Belum,-,-,Arapik,10/6/2021 8:01,"200,000.00",0.25,-,Krisnawati et al. (2012),media/1633500001488.jpg,media/1633500017686.jpg,media/1633500043108.jpg,media/1633500059399.jpg,adopsipohonriau/106
107,BP20060,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,19,Hutan,Mangrove,Rakun,1.4255194,102.3067203,-8,0.54,Belum,-,-,Arapik,10/6/2021 8:09,"200,000.00",0.53,-,Krisnawati et al. (2012),media/1633500469059.jpg,media/1633500492255.jpg,media/1633500535999.jpg,media/1633500562345.jpg,adopsipohonriau/107
108,BP20061,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,30,17,Hutan,Mangrove,Rakun,1.4256130,102.3066210,7,0.53,Belum,-,-,Arapik,10/6/2021 8:12,"200,000.00",263.81,-,Brown (1997),media/1633500677805.jpg,media/1633500699375.jpg,media/1633500719654.jpg,media/1633500744918.jpg,adopsipohonriau/108
109,BP10045,Terentang,Campnosperma spp,Pohon Dewasa,icon/mature_tree.svg,-,68,30,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2160461,101.9992777,26.31677817,7.33,Belum,-,-,Mustakim,10/6/2021 7:04,"200,000.00","1,110.12",-,Brown (1997),media/1633496607405.jpg,media/1633496692836.jpg,media/1633496712801.jpg,media/1633496732018.jpg,adopsipohonriau/109
110,BP20065,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,26,23,Hutan,Mangrove,Rakun,1.4258041,102.3067925,-16,0.5,Belum,-,-,Arapik,10/6/2021 8:30,"200,000.00",0.8,-,Krisnawati et al. (2012),media/1633501715736.jpg,media/1633501744286.jpg,media/1633501772668.jpg,media/1633501832426.jpg,adopsipohonriau/110
111,BP10046,Bintangur,Callophylum soulatri,Pohon Muda,icon/young_tree.svg,-,54,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2160940,101.9992895,24.33882316,7.33,Belum,-,-,Mustakim,10/6/2021 7:08,"50,000.00",699.91,-,Brown (1997),media/1633496924011.jpg,media/1633496937721.jpg,media/1633496957174.jpg,media/1633496975497.jpg,adopsipohonriau/111
112,BP20066,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,32,Hutan,Mangrove,Rakun,1.4256189,102.3065921,-6,0.53,Belum,-,-,Arapik,10/6/2021 8:35,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1633502035689.jpg,media/1633502050109.jpg,media/1633502085273.jpg,media/1633502129073.jpg,adopsipohonriau/112
113,BP20067,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,51,35,Hutan,Mangrove,Rakun,1.4256599,102.3065351,4,0.53,Belum,-,-,Arapik,10/6/2021 8:39,"200,000.00",4.01,-,Krisnawati et al. (2012),media/1633502239441.jpg,media/1633502275855.jpg,media/1633502310902.jpg,media/1633502333330.jpg,adopsipohonriau/113
114,BP10047,Terentang,Campnosperma spp,Pohon Dewasa,icon/mature_tree.svg,-,57,30,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2160198,101.9992368,26.51076982,7.33,Belum,-,-,Mustakim,10/6/2021 7:13,"200,000.00","1,110.12",-,Brown (1997),media/1633497134399.jpg,media/1633497173381.jpg,media/1633497192829.jpg,media/1633497211941.jpg,adopsipohonriau/114
115,BP20069,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,20,18,Hutan,Mangrove,Rakun,1.4258296,102.3065193,2,0.51,Belum,-,-,Arapik,10/6/2021 8:45,"200,000.00",304.85,-,Brown (1997),media/1633502644461.jpg,media/1633502662855.jpg,media/1633502687317.jpg,media/1633502725819.jpg,adopsipohonriau/115
116,BP20070,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,22,19,Hutan,Mangrove,Rakun,1.4255435,102.3066315,42,0.54,Belum,-,-,Arapik,10/6/2021 8:48,"200,000.00",349.54,-,Brown (1997),media/1633502828301.jpg,media/1633502842032.jpg,media/1633502862621.jpg,media/1633502882646.jpg,adopsipohonriau/116
117,BP20072,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,32,Hutan,Mangrove,Rakun,1.4256727,102.3065477,4,0.53,Belum,-,-,Arapik,10/6/2021 8:56,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1633503247188.jpg,media/1633503296471.jpg,media/1633503354492.jpg,media/1633503390759.jpg,adopsipohonriau/117
118,BP20073,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,23,22,Hutan,Mangrove,Rakun,1.4256357,102.3065439,13,0.53,Belum,-,-,Arapik,10/6/2021 9:02,"200,000.00",0.59,-,Krisnawati et al. (2012),media/1633503653321.jpg,media/1633503699345.jpg,media/1633503732562.jpg,media/1633503764317.jpg,adopsipohonriau/118
119,BP10051,Ramin,Gonystylus bancanus,Pohon Dewasa,icon/mature_tree.svg,-,80,35,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2158383,101.9992118,22.18229366,7.31,Belum,-,-,Mustakim,10/6/2021 8:37,"200,000.00","1,639.62",-,Brown (1997),media/1633502255620.jpg,media/1633502333802.jpg,media/1633502357941.jpg,media/1633502373978.jpg,adopsipohonriau/119
120,BP10052,Bintangur,Callophylum soulatri,Pohon Muda,icon/young_tree.svg,-,54,30,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2157939,101.9991558,21.39625781,7.31,Belum,-,-,Mustakim,10/6/2021 8:42,"50,000.00","1,110.12",-,Brown (1997),media/1633502542625.jpg,media/1633502610676.jpg,media/1633502637916.jpg,media/1633502650958.jpg,adopsipohonriau/120
121,BP10053,Tempurung,-,Pohon Dewasa,icon/mature_tree.svg,-,52,35,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2157228,101.9990916,19.056806,7.3,Belum,-,-,Mustakim,10/6/2021 8:47,"200,000.00","1,639.62",-,Brown (1997),media/1633502824472.jpg,media/1633502922758.jpg,media/1633502983404.jpg,media/1633502995992.jpg,adopsipohonriau/121
122,BP20074,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,39,32,Hutan,Mangrove,Rakun,1.4255799,102.3065213,11,0.54,Belum,-,-,Arapik,10/6/2021 9:07,"200,000.00",2.11,-,Krisnawati et al. (2012),media/1633503893901.jpg,media/1633503940143.jpg,media/1633503965058.jpg,media/1633504019223.jpg,adopsipohonriau/122
123,BP20075,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,25,27,Hutan,Mangrove,Rakun,1.4248890,102.3066165,-115,0.61,Belum,-,-,Arapik,10/6/2021 9:13,"200,000.00",0.72,-,Krisnawati et al. (2012),media/1633504329802.jpg,media/1633504342785.jpg,media/1633504361708.jpg,media/1633504399753.jpg,adopsipohonriau/123
124,BP10057,Bintangur,Callophylum soulatri,Pohon Dewasa,icon/mature_tree.svg,-,49,30,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2155846,101.9992485,0.499115772,7.28,Belum,-,-,Mustakim,10/6/2021 9:03,"200,000.00","1,110.12",-,Brown (1997),media/1633503797664.jpg,media/1633503836052.jpg,media/1633503871106.jpg,media/1633503890519.jpg,adopsipohonriau/124
125,BP10058,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,70,40,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2155053,101.9991333,2.520305571,7.28,Belum,-,-,Mustakim,10/6/2021 9:07,"50,000.00","13,186.22",-,Krisnawati et al. (2012),media/1633504071334.jpg,media/1633504104029.jpg,media/1633504127294.jpg,media/1633504152353.jpg,adopsipohonriau/125
126,BP20077,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,35,25,Hutan,Mangrove,Rakun,1.4255923,102.3066136,47,0.53,Belum,-,-,Arapik,10/6/2021 9:23,"200,000.00",1.62,-,Krisnawati et al. (2012),media/1633504882644.jpg,media/1633504910641.jpg,media/1633504947753.jpg,media/1633504979724.jpg,adopsipohonriau/126
127,BP20079,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,19,18,Hutan,Mangrove,Rakun,1.4253362,102.3065047,-5,0.56,Belum,-,-,Arapik,10/6/2021 9:31,"200,000.00",0.38,-,Krisnawati et al. (2012),media/1633505413537.jpg,media/1633505430909.jpg,media/1633505460708.jpg,media/1633505480510.jpg,adopsipohonriau/127
128,BP10059,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,50,30,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2154418,101.9991877,-1.010169207,7.27,Belum,-,-,Mustakim,10/6/2021 9:11,"50,000.00","5,163.43",-,Krisnawati et al. (2012),media/1633504291328.jpg,media/1633504310044.jpg,media/1633504339306.jpg,media/1633504352160.jpg,adopsipohonriau/128
129,BP20080,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,19,Hutan,Mangrove,Rakun,1.4252718,102.3063808,-18,0.58,Belum,-,-,Arapik,10/6/2021 9:34,"200,000.00",0.53,-,Krisnawati et al. (2012),media/1633505614534.jpg,media/1633505635902.jpg,media/1633505652642.jpg,media/1633505676264.jpg,adopsipohonriau/129
130,BP10060,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,-,56,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2155250,101.9992996,3.511664636,7.27,Belum,-,-,Mustakim,10/6/2021 9:17,"200,000.00","5,391.76",-,Krisnawati et al. (2012),media/1633504639316.jpg,media/1633504699157.jpg,media/1633504749558.jpg,media/1633504763172.jpg,adopsipohonriau/130
131,BP10061,Pisang-Pisang,Kandelia candell,Pohon Dewasa,icon/mature_tree.svg,-,52,25,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2155741,101.9990560,5.673831335,7.29,Belum,-,-,Mustakim,10/6/2021 9:29,"200,000.00",699.91,-,Brown (1997),media/1633505357039.jpg,media/1633505382828.jpg,media/1633505405874.jpg,media/1633505433241.jpg,adopsipohonriau/131
132,BP10062,Terentang,Campnosperma spp,Pohon Muda,icon/young_tree.svg,-,42,22,Hutan Desa Sungai Linau,Gambut,LPHD Sungai Linau,1.2157302,101.9989877,5.266073934,7.31,Belum,-,-,Mustakim,10/6/2021 9:29,"50,000.00",506.5,-,Brown (1997),media/1633505599815.jpg,media/1633505644381.jpg,media/1633505667532.jpg,media/1633505684610.jpg,adopsipohonriau/132
